Experiment,Transect,Plot,Treatment,Species,HostGroup,BackgroundSpecies,Density,Observer,DamageDate,SeedCollectionDate,Plant.ID,leaf1,leaf2,leaf3,leaf4,leaf5,leaf6,Rust?,SeedCollection,Notes
Transect,4,A,fungicide,EG,NA,NA,NA,SCD,5/27/16,5/27/16,EG1,0,0.1,1,NA,NA,NA,,NO,
Transect,4,A,fungicide,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,A,fungicide,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,A,fungicide,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP1,0.1,0.1,0,NA,NA,NA,,YES,
Transect,4,A,fungicide,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP2,0.1,1,0.1,NA,NA,NA,,YES,
Transect,4,A,fungicide,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP3,1,5,1,NA,NA,NA,,YES,
Transect,4,A,inoculation,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,A,inoculation,BH,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,A,inoculation,EG,NA,NA,NA,TCB,5/27/16,5/27/16,DEAD,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,A,inoculation,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,A,inoculation,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,A,inoculation,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP1,1,0,0,NA,NA,NA,,YES,
Transect,4,A,inoculation,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP2,0,1,1,NA,NA,NA,,YES,
Transect,4,A,inoculation,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP3,0.1,0.1,1,NA,NA,NA,,YES,
Transect,4,C,ambient,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,ambient,EG,NA,NA,NA,SCD,5/27/16,5/27/16,EG1,1,0.1,0.1,NA,NA,NA,,YES,
Transect,4,C,ambient,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,ambient,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,ambient,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP1,1,1,5,NA,NA,NA,,YES,
Transect,4,C,ambient,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP2,1,5,5,NA,NA,NA,,YES,
Transect,4,C,ambient,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP3,0.1,1,1,NA,NA,NA,,YES,
Transect,4,C,fungicide,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,fungicide,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB2,0.1,NA,NA,NA,NA,NA,,YES,
Transect,4,C,fungicide,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB3,0,NA,NA,NA,NA,NA,,YES,
Transect,4,C,fungicide,BD,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,fungicide,BD,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,fungicide,BD,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,fungicide,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,fungicide,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,fungicide,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,fungicide,EG,NA,NA,NA,TCB,5/27/16,5/27/16,EG1,0,0,0,NA,NA,NA,,NO,
Transect,4,C,fungicide,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,fungicide,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,fungicide,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP1,0.1,0,0,NA,NA,NA,,YES,
Transect,4,C,fungicide,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP2,0.1,0.1,0.1,NA,NA,NA,,YES,
Transect,4,C,fungicide,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP3,0.1,1,0.1,NA,NA,NA,,YES,
Transect,4,C,inoculation,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB1,0.1,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB2,0.1,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB3,0.1,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,C,inoculation,EG,NA,NA,NA,SCD,5/27/16,5/27/16,EG1,0.1,0.1,1,NA,NA,NA,,YES,
Transect,4,C,inoculation,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,inoculation,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,C,inoculation,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP1,0.1,0.1,1,NA,NA,NA,,YES,
Transect,4,C,inoculation,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP2,1,5,1,NA,NA,NA,,YES,
Transect,4,C,inoculation,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP3,1,1,0.1,NA,NA,NA,,YES,
Transect,4,E,ambient,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,AB,NA,NA,NA,TCB,5/27/16,5/27/16,X454,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,EG,NA,NA,NA,TCB,5/27/16,5/27/16,X462,0,0,NA,NA,NA,NA,,YES,
Transect,4,E,ambient,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,E,ambient,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,E,ambient,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP082,1,5,1,NA,NA,NA,,YES,
Transect,4,E,ambient,SP,NA,NA,NA,TCB,5/27/16,5/27/16,X463,0,0,0.1,NA,NA,NA,,YES,
Transect,4,E,ambient,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP1,1,0,0,NA,NA,NA,,YES,
Transect,4,E,fungicide,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,AB,NA,NA,NA,SCD,5/27/16,5/27/16,AB3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,BD,NA,NA,NA,SCD,5/27/16,5/27/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,BH,NA,NA,NA,SCD,5/27/16,5/27/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,fungicide,EG,NA,NA,NA,SCD,5/27/16,5/27/16,EG1,0.1,0.1,0.1,NA,NA,NA,,YES,
Transect,4,E,fungicide,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,E,fungicide,EG,NA,NA,NA,SCD,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,E,fungicide,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP1,1,1,1,NA,NA,NA,,YES,
Transect,4,E,fungicide,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP2,1,0,0.1,NA,NA,NA,,YES,
Transect,4,E,fungicide,SP,NA,NA,NA,SCD,5/27/16,5/27/16,SP3,1,1,0.1,NA,NA,NA,,YES,
Transect,4,E,inoculation,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,AB,NA,NA,NA,TCB,5/27/16,5/27/16,AB3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,BD,NA,NA,NA,TCB,5/27/16,5/27/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,BH,NA,NA,NA,TCB,5/27/16,5/27/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,4,E,inoculation,EG,NA,NA,NA,TCB,5/27/16,5/27/16,EG1,0,0.1,0.1,NA,NA,NA,,YES,
Transect,4,E,inoculation,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,E,inoculation,EG,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,4,E,inoculation,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP1,5,1,1,NA,NA,NA,,YES,
Transect,4,E,inoculation,SP,NA,NA,NA,TCB,5/27/16,5/27/16,SP2,10,1,1,NA,NA,NA,,YES,
Transect,4,E,inoculation,SP,NA,NA,NA,TCB,5/27/16,5/27/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,ambient,AB,NA,NA,NA,TCB,5/25/16,5/25/16,X387,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,ambient,AB,NA,NA,NA,TCB,5/25/16,5/25/16,X388,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,ambient,AB,NA,NA,NA,TCB,5/25/16,5/25/16,X389,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,ambient,BD,NA,NA,NA,SCD,5/25/16,5/25/16,X390,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,ambient,BD,NA,NA,NA,SCD,5/25/16,5/25/16,X391,NA,NA,NA,NA,NA,NA,,YES,DEHISCED
Transect,5,A,ambient,BD,NA,NA,NA,SCD,5/25/16,5/25/16,X392,NA,NA,NA,NA,NA,NA,,YES,DEHISCED
Transect,5,A,ambient,BH,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,ambient,BH,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,ambient,BH,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,ambient,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X186,0.1,0.1,0.1,NA,NA,NA,,YES,
Transect,5,A,ambient,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X394,0.1,NA,NA,NA,NA,NA,,YES,
Transect,5,A,ambient,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X188,1,NA,NA,NA,NA,NA,,YES,
Transect,5,A,ambient,SP,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,ambient,SP,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,ambient,SP,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,fungicide,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,fungicide,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,fungicide,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,fungicide,BD,NA,NA,NA,TCB,5/25/16,5/25/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,fungicide,BD,NA,NA,NA,TCB,5/25/16,5/25/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,fungicide,BD,NA,NA,NA,TCB,5/25/16,5/25/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,fungicide,BH,NA,NA,NA,TCB,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,fungicide,BH,NA,NA,NA,TCB,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,fungicide,BH,NA,NA,NA,TCB,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,fungicide,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X192,0.1,0.1,0.1,NA,NA,NA,,YES,
Transect,5,A,fungicide,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X193,0,0,0.1,NA,NA,NA,,YES,
Transect,5,A,fungicide,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X194,0.1,0.1,0,NA,NA,NA,,YES,
Transect,5,A,fungicide,SP,NA,NA,NA,TCB,5/25/16,5/25/16,SP1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,fungicide,SP,NA,NA,NA,TCB,5/25/16,5/25/16,SP2,0.1,0.1,0,NA,NA,NA,,YES,
Transect,5,A,fungicide,SP,NA,NA,NA,TCB,5/25/16,5/25/16,SP3,0,0,0.1,NA,NA,NA,,YES,
Transect,5,A,inoculation,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB1,NA,NA,NA,NA,NA,NA,,YES,DEHISCED
Transect,5,A,inoculation,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB2,NA,NA,NA,NA,NA,NA,,YES,DEHISCED
Transect,5,A,inoculation,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB3,NA,NA,NA,NA,NA,NA,,YES,DEHISCED
Transect,5,A,inoculation,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,inoculation,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,inoculation,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,A,inoculation,BH,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,inoculation,BH,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,inoculation,BH,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,A,inoculation,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X189,1,5,0.1,NA,NA,NA,,YES,
Transect,5,A,inoculation,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X190,1,0.1,1,NA,NA,NA,,YES,
Transect,5,A,inoculation,EG,NA,NA,NA,SCD,5/25/16,5/25/16,X191,5,1,1,NA,NA,NA,,YES,
Transect,5,A,inoculation,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP1,1,1,0.1,NA,NA,NA,,YES,
Transect,5,A,inoculation,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP2,1,1,1,NA,NA,NA,,YES,
Transect,5,A,inoculation,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP3,1,0.1,5,NA,NA,NA,,YES,
Transect,5,C,ambient,AB,NA,NA,NA,SCD,5/25/16,5/25/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,AB,NA,NA,NA,SCD,5/25/16,5/25/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,AB,NA,NA,NA,SCD,5/25/16,5/25/16,AB3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,EG,NA,NA,NA,SCD,5/25/16,5/25/16,EG1,1,0.1,NA,NA,NA,NA,,YES,
Transect,5,C,ambient,EG,NA,NA,NA,SCD,5/25/16,5/25/16,EG2,0.1,0,0.1,NA,NA,NA,,YES,
Transect,5,C,ambient,EG,NA,NA,NA,SCD,5/25/16,5/25/16,EG3,0.1,0.1,1,NA,NA,NA,,YES,
Transect,5,C,ambient,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP1,0.1,1,0.1,NA,NA,NA,,YES,
Transect,5,C,ambient,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP2,0.1,0,1,NA,NA,NA,,YES,
Transect,5,C,ambient,SP,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,C,fungicide,AB,NA,NA,NA,SCD,5/25/16,5/25/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,AB,NA,NA,NA,SCD,5/25/16,5/25/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,AB,NA,NA,NA,SCD,5/25/16,5/25/16,AB3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,fungicide,EG,NA,NA,NA,TCB,5/25/16,5/25/16,EG1,1,0.1,0.1,NA,NA,NA,,YES,
Transect,5,C,fungicide,EG,NA,NA,NA,TCB,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,C,fungicide,EG,NA,NA,NA,TCB,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,C,fungicide,SP,NA,NA,NA,TCB,5/25/16,5/25/16,SP1,0,0.1,1,NA,NA,NA,,YES,SMUT
Transect,5,C,fungicide,SP,NA,NA,NA,TCB,5/25/16,5/25/16,SP2,1,1,1,NA,NA,NA,,YES,
Transect,5,C,fungicide,SP,NA,NA,NA,TCB,5/25/16,5/25/16,SP3,0.1,0.1,0.1,NA,NA,NA,,YES,SMUT
Transect,5,C,inoculation,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,AB,NA,NA,NA,TCB,5/25/16,5/25/16,AB2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,AB,NA,NA,NA,SCD,5/25/16,5/25/16,AB3,0.1,0.1,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,BD,NA,NA,NA,SCD,5/25/16,5/25/16,BD3,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH1,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,BH,NA,NA,NA,SCD,5/25/16,5/25/16,BH2,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,C,inoculation,BH,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,C,inoculation,EG,NA,NA,NA,SCD,5/25/16,5/25/16,EG1,0.1,0.1,5,NA,NA,NA,,YES,
Transect,5,C,inoculation,EG,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,C,inoculation,EG,NA,NA,NA,SCD,5/25/16,5/25/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Transect,5,C,inoculation,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP1,1,0.1,0.1,NA,NA,NA,,YES,
Transect,5,C,inoculation,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP2,1,0.1,1,NA,NA,NA,,YES,
Transect,5,C,inoculation,SP,NA,NA,NA,SCD,5/25/16,5/25/16,SP3,5,1,1,NA,NA,NA,,YES,
Transect,5,E,ambient,AB,NA,NA,NA,TCB,5/25/16,5/25/16,X396,NA,NA,NA,NA,NA,NA,,YES,
Transect,5,E,ambient,AB,NA,NA,NA,TCB,5/25/16,5/25/16,X397,NA,NA,NA,NA,NA,NA,,YES,DEHISCED
Transect,5,E,ambient,AB,NA,NA,NA,TCB,5/25/16,5/25/16,X398,NA,NA,NA,NA,NA,NA,,YES,
